date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-16,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-16,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-16,BA,Feira de Santana,city,5,0,False,614872,2910800,0.81318,
2020-03-16,BA,Porto Seguro,city,1,0,False,148686,2925303,0.67256,
2020-03-16,BA,Salvador,city,4,0,False,2872347,2927408,0.13926,
2020-03-16,BA,,state,10,0,False,14873064,29,0.06724,
2020-03-16,CE,Aquiraz,city,1,0,False,80271,2301000,1.24578,
2020-03-16,CE,Fortaleza,city,8,0,False,2669342,2304400,0.2997,
2020-03-16,CE,,state,9,0,False,9132078,23,0.09855,
2020-03-16,DF,Brasília,city,19,0,False,3015268,5300108,0.63013,
2020-03-16,DF,,state,19,0,False,3015268,53,0.63013,
2020-03-16,ES,,state,8,,False,4018650,32,0.19907,
2020-03-16,GO,Anápolis,city,2,0,False,386923,5201108,0.5169,
2020-03-16,GO,Goiânia,city,5,0,False,1516113,5208707,0.32979,
2020-03-16,GO,Rio Verde,city,2,0,False,235647,5218805,0.84873,
2020-03-16,GO,,state,9,0,False,7018354,52,0.12824,
2020-03-16,MG,Belo Horizonte,city,1,0,False,2512070,3106200,0.03981,
2020-03-16,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-16,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-16,MG,Juiz de Fora,city,2,0,False,568873,3136702,0.35157,
2020-03-16,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-16,MG,,state,6,0,False,21168791,31,0.02834,
2020-03-16,MS,Campo Grande,city,4,0,False,895982,5002704,0.44644,
2020-03-16,MS,,state,4,0,False,2778986,50,0.14394,
2020-03-16,PB,João Pessoa,city,0,0,False,809015,2507507,,
2020-03-16,PB,,state,0,0,False,4018127,25,,
2020-03-16,PE,,state,8,0,False,9557071,26,0.08371,
2020-03-16,PR,Cianorte,city,1,0,False,82620,4105508,1.21036,
2020-03-16,PR,Curitiba,city,5,0,False,1933105,4106902,0.25865,
2020-03-16,PR,,state,6,0,False,11433957,41,0.05248,
2020-03-16,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-16,RJ,Niterói,city,1,0,False,513584,3303302,0.19471,
2020-03-16,RJ,Rio de Janeiro,city,23,0,False,6718903,3304557,0.34232,
2020-03-16,RJ,,state,25,0,False,17264943,33,0.1448,
2020-03-16,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-16,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-16,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-16,RS,Caxias do Sul,city,1,0,False,510906,4305108,0.19573,
2020-03-16,RS,Porto Alegre,city,6,0,False,1483771,4314902,0.40438,
2020-03-16,RS,,state,8,0,False,11377239,43,0.07032,
2020-03-16,SC,Braço do Norte,city,1,0,False,33450,4202800,2.98954,
2020-03-16,SC,Florianópolis,city,3,0,False,500973,4205407,0.59883,
2020-03-16,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-16,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-16,SC,,state,7,0,False,7164788,42,0.0977,
2020-03-16,SE,Aracaju,city,5,,False,657013,2800308,0.76102,
2020-03-16,SE,,state,5,0,False,2298696,28,0.21751,
2020-03-16,SP,Carapicuíba,city,1,,False,400927,3510609,0.24942,
2020-03-16,SP,Ferraz de Vasconcelos,city,1,,False,194276,3515707,0.51473,
2020-03-16,SP,Mauá,city,1,,False,472912,3529401,0.21146,
2020-03-16,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-16,SP,Santo André,city,1,,False,718773,3547809,0.13913,
2020-03-16,SP,São Bernardo do Campo,city,1,,False,838936,3548708,0.1192,
2020-03-16,SP,São Caetano do Sul,city,1,,False,161127,3548807,0.62063,
2020-03-16,SP,São Paulo,city,145,,False,12252023,3550308,1.18348,
2020-03-16,SP,,state,152,,False,45919049,35,0.33102,
2020-03-15,BA,Feira de Santana,city,5,0,False,614872,2910800,0.81318,
2020-03-15,BA,Salvador,city,4,0,False,2872347,2927408,0.13926,
2020-03-15,BA,,state,9,0,False,14873064,29,0.06051,
2020-03-15,DF,Brasília,city,14,0,False,3015268,5300108,0.4643,
2020-03-15,DF,,state,14,0,False,3015268,53,0.4643,
2020-03-15,ES,,state,4,,False,4018650,32,0.09954,
2020-03-15,GO,Goiânia,city,3,0,False,1516113,5208707,0.19787,
2020-03-15,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-15,GO,,state,4,0,False,7018354,52,0.05699,
2020-03-15,MS,Campo Grande,city,2,0,False,895982,5002704,0.22322,
2020-03-15,MS,,state,2,0,False,2778986,50,0.07197,
2020-03-15,PB,João Pessoa,city,0,0,False,809015,2507507,,
2020-03-15,PB,,state,0,0,False,4018127,25,,
2020-03-15,PE,Importados/Indefinidos,city,1,,False,,,,
2020-03-15,PE,Recife,city,7,,False,1645727,2611606,0.42534,
2020-03-15,PE,,state,8,0,False,9557071,26,0.08371,
2020-03-15,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-15,RJ,Niterói,city,1,0,False,513584,3303302,0.19471,
2020-03-15,RJ,Rio de Janeiro,city,22,0,False,6718903,3304557,0.32743,
2020-03-15,RJ,,state,24,0,False,17264943,33,0.13901,
2020-03-15,SC,Braço do Norte,city,1,0,False,33450,4202800,2.98954,
2020-03-15,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-15,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-15,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-15,SC,,state,6,0,False,7164788,42,0.08374,
2020-03-14,DF,Brasília,city,8,0,False,3015268,5300108,0.26532,
2020-03-14,DF,,state,8,0,False,3015268,53,0.26532,
2020-03-14,ES,,state,4,,False,4018650,32,0.09954,
2020-03-14,GO,Goiânia,city,3,0,False,1516113,5208707,0.19787,
2020-03-14,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-14,GO,,state,4,0,False,7018354,52,0.05699,
2020-03-14,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-14,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-14,MG,Juiz de Fora,city,1,0,False,568873,3136702,0.17579,
2020-03-14,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-14,MG,,state,4,0,False,21168791,31,0.0189,
2020-03-14,MS,Campo Grande,city,2,0,False,895982,5002704,0.22322,
2020-03-14,MS,,state,2,0,False,2778986,50,0.07197,
2020-03-14,PB,João Pessoa,city,0,0,False,809015,2507507,,
2020-03-14,PB,,state,0,0,False,4018127,25,,
2020-03-14,PE,Importados/Indefinidos,city,1,,False,,,,
2020-03-14,PE,Recife,city,6,,False,1645727,2611606,0.36458,
2020-03-14,PE,,state,7,0,False,9557071,26,0.07324,
2020-03-14,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-14,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-14,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-03-14,SC,,state,5,0,False,7164788,42,0.06979,
2020-03-14,SE,Aracaju,city,1,0,False,657013,2800308,0.1522,
2020-03-14,SE,,state,1,0,False,2298696,28,0.0435,
2020-03-14,SP,Carapicuíba,city,1,,False,400927,3510609,0.24942,
2020-03-14,SP,Ferraz de Vasconcelos,city,1,,False,194276,3515707,0.51473,
2020-03-14,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-14,SP,São Paulo,city,62,,False,12252023,3550308,0.50604,
2020-03-14,SP,,state,65,,False,45919049,35,0.14155,
2020-03-13,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-13,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-13,AM,Importados/Indefinidos,city,1,,False,,,,
2020-03-13,AM,Manaus,city,1,0,False,2182763,1302603,0.04581,
2020-03-13,AM,,state,1,0,False,4144597,13,0.02413,
2020-03-13,BA,Feira de Santana,city,4,0,False,614872,2910800,0.65054,
2020-03-13,BA,Salvador,city,3,0,False,2872347,2927408,0.10444,
2020-03-13,BA,,state,7,0,False,14873064,29,0.04706,
2020-03-13,DF,Brasília,city,2,0,False,3015268,5300108,0.06633,
2020-03-13,DF,,state,2,0,False,3015268,53,0.06633,
2020-03-13,ES,,state,2,,False,4018650,32,0.04977,
2020-03-13,GO,Goiânia,city,2,0,False,1516113,5208707,0.13192,
2020-03-13,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-13,GO,,state,3,0,False,7018354,52,0.04275,
2020-03-13,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-13,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-13,MG,,state,2,0,False,21168791,31,0.00945,
2020-03-13,PB,João Pessoa,city,0,0,False,809015,2507507,,
2020-03-13,PB,,state,0,0,False,4018127,25,,
2020-03-13,PE,Recife,city,2,,False,1645727,2611606,0.12153,
2020-03-13,PE,,state,2,0,False,9557071,26,0.02093,
2020-03-13,PR,Cianorte,city,1,0,False,82620,4105508,1.21036,
2020-03-13,PR,Curitiba,city,5,0,False,1933105,4106902,0.25865,
2020-03-13,PR,,state,6,0,False,11433957,41,0.05248,
2020-03-13,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-13,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-13,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-13,RS,Caxias do Sul,city,1,0,False,510906,4305108,0.19573,
2020-03-13,RS,Porto Alegre,city,2,0,False,1483771,4314902,0.13479,
2020-03-13,RS,,state,4,0,False,11377239,43,0.03516,
2020-03-13,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-13,SC,Joinville,city,1,0,False,590466,4209102,0.16936,
2020-03-13,SC,,state,3,0,False,7164788,42,0.04187,
2020-03-12,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-12,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-12,BA,Feira de Santana,city,3,0,False,614872,2910800,0.48791,
2020-03-12,BA,,state,3,0,False,14873064,29,0.02017,
2020-03-12,DF,Brasília,city,2,0,False,3015268,5300108,0.06633,
2020-03-12,DF,,state,2,0,False,3015268,53,0.06633,
2020-03-12,ES,,state,2,,False,4018650,32,0.04977,
2020-03-12,GO,Goiânia,city,2,0,False,1516113,5208707,0.13192,
2020-03-12,GO,Rio Verde,city,1,0,False,235647,5218805,0.42436,
2020-03-12,GO,,state,3,0,False,7018354,52,0.04275,
2020-03-12,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-12,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-12,MG,,state,2,0,False,21168791,31,0.00945,
2020-03-12,PB,João Pessoa,city,0,0,False,809015,2507507,,
2020-03-12,PB,,state,0,0,False,4018127,25,,
2020-03-12,PE,Recife,city,2,,False,1645727,2611606,0.12153,
2020-03-12,PE,,state,2,0,False,9557071,26,0.02093,
2020-03-12,PR,Cianorte,city,1,0,False,82620,4105508,1.21036,
2020-03-12,PR,Curitiba,city,5,0,False,1933105,4106902,0.25865,
2020-03-12,PR,,state,6,0,False,11433957,41,0.05248,
2020-03-12,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-12,RJ,Niterói,city,1,0,False,513584,3303302,0.19471,
2020-03-12,RJ,Rio de Janeiro,city,13,0,False,6718903,3304557,0.19348,
2020-03-12,RJ,,state,15,0,False,17264943,33,0.08688,
2020-03-12,RN,Natal,city,1,0,False,884122,2408102,0.11311,
2020-03-12,RN,,state,1,0,False,3506853,24,0.02852,
2020-03-12,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-12,RS,Caxias do Sul,city,1,0,False,510906,4305108,0.19573,
2020-03-12,RS,Porto Alegre,city,2,0,False,1483771,4314902,0.13479,
2020-03-12,RS,,state,4,0,False,11377239,43,0.03516,
2020-03-12,SC,Florianópolis,city,2,0,False,500973,4205407,0.39922,
2020-03-12,SC,,state,2,0,False,7164788,42,0.02791,
2020-03-12,SP,Ferraz de Vasconcelos,city,1,,False,194276,3515707,0.51473,
2020-03-12,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-12,SP,São Paulo,city,44,,False,12252023,3550308,0.35912,
2020-03-12,SP,,state,46,,False,45919049,35,0.10018,
2020-03-11,BA,Feira de Santana,city,3,0,False,614872,2910800,0.48791,
2020-03-11,BA,,state,3,0,False,14873064,29,0.02017,
2020-03-11,DF,Brasília,city,2,0,False,3015268,5300108,0.06633,
2020-03-11,DF,,state,2,0,False,3015268,53,0.06633,
2020-03-11,ES,,state,1,,False,4018650,32,0.02488,
2020-03-11,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-11,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-11,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-11,RS,Porto Alegre,city,1,0,False,1483771,4314902,0.0674,
2020-03-11,RS,,state,2,0,False,11377239,43,0.01758,
2020-03-11,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-11,SP,São Paulo,city,29,,False,12252023,3550308,0.2367,
2020-03-11,SP,,state,30,,False,45919049,35,0.06533,
2020-03-10,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-10,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-10,BA,Feira de Santana,city,2,0,False,614872,2910800,0.32527,
2020-03-10,BA,,state,2,0,False,14873064,29,0.01345,
2020-03-10,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-10,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-10,ES,,state,1,,False,4018650,32,0.02488,
2020-03-10,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-10,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-10,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-10,RS,,state,1,0,False,11377239,43,0.00879,
2020-03-10,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-10,SP,São Paulo,city,18,,False,12252023,3550308,0.14691,
2020-03-10,SP,,state,19,,False,45919049,35,0.04138,
2020-03-09,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-09,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-09,BA,Feira de Santana,city,2,0,False,614872,2910800,0.32527,
2020-03-09,BA,,state,2,0,False,14873064,29,0.01345,
2020-03-09,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-09,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-09,ES,,state,1,,False,4018650,32,0.02488,
2020-03-09,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-09,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-09,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-09,SP,São Paulo,city,15,,False,12252023,3550308,0.12243,
2020-03-09,SP,,state,16,,False,45919049,35,0.03484,
2020-03-08,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-08,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-08,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-08,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-08,ES,,state,1,,False,4018650,32,0.02488,
2020-03-08,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-08,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-08,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-08,RJ,Rio de Janeiro,city,2,0,False,6718903,3304557,0.02977,
2020-03-08,RJ,,state,3,0,False,17264943,33,0.01738,
2020-03-08,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-08,SP,São Paulo,city,15,,False,12252023,3550308,0.12243,
2020-03-08,SP,,state,16,,False,45919049,35,0.03484,
2020-03-07,BA,Feira de Santana,city,2,0,False,614872,2910800,0.32527,
2020-03-07,BA,,state,2,0,False,14873064,29,0.01345,
2020-03-07,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-07,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-07,ES,,state,1,,False,4018650,32,0.02488,
2020-03-07,SP,Santana de Parnaíba,city,1,,False,139447,3547304,0.71712,
2020-03-07,SP,São Paulo,city,12,,False,12252023,3550308,0.09794,
2020-03-07,SP,,state,13,,False,45919049,35,0.02831,
2020-03-06,BA,Feira de Santana,city,1,0,False,614872,2910800,0.16264,
2020-03-06,BA,,state,1,0,False,14873064,29,0.00672,
2020-03-06,ES,,state,1,,False,4018650,32,0.02488,
2020-03-06,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-06,RJ,Rio de Janeiro,city,1,0,False,6718903,3304557,0.01488,
2020-03-06,RJ,,state,2,0,False,17264943,33,0.01158,
2020-03-06,SP,,state,10,,False,45919049,35,0.02178,
2020-03-05,ES,,state,1,,False,4018650,32,0.02488,
2020-03-05,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-05,RJ,,state,1,0,False,17264943,33,0.00579,
2020-03-05,SP,São Paulo,city,6,,False,12252023,3550308,0.04897,
2020-03-05,SP,,state,6,,False,45919049,35,0.01307,
2020-03-04,SP,São Paulo,city,3,,False,12252023,3550308,0.02449,
2020-03-04,SP,,state,3,,False,45919049,35,0.00653,
2020-03-03,SP,São Paulo,city,2,,False,12252023,3550308,0.01632,
2020-03-03,SP,,state,2,,False,45919049,35,0.00436,
2020-03-02,SP,São Paulo,city,2,,False,12252023,3550308,0.01632,
2020-03-02,SP,,state,2,,False,45919049,35,0.00436,
2020-03-01,SP,São Paulo,city,2,,False,12252023,3550308,0.01632,
2020-03-01,SP,,state,2,,False,45919049,35,0.00436,
2020-02-29,SP,São Paulo,city,2,,False,12252023,3550308,0.01632,
2020-02-29,SP,,state,2,,False,45919049,35,0.00436,
2020-02-28,SP,São Paulo,city,2,,False,12252023,3550308,0.01632,
2020-02-28,SP,,state,2,,False,45919049,35,0.00436,
2020-02-27,SP,São Paulo,city,1,,False,12252023,3550308,0.00816,
2020-02-27,SP,,state,1,,False,45919049,35,0.00218,
2020-02-26,SP,São Paulo,city,1,,False,12252023,3550308,0.00816,
2020-02-26,SP,,state,1,,False,45919049,35,0.00218,
